config_id,avg_score,metric,lr,weight_decay,num_layers,dropout_ratio
116,0.6579059829059829,micro_f1,0.01,0.001,4,0.5
117,0.6429487179487179,micro_f1,0.01,0.005,2,0.1
118,0.6402777777777778,micro_f1,0.01,0.005,2,0.3
119,0.6367521367521367,micro_f1,0.01,0.005,2,0.5
120,0.6341168091168091,micro_f1,0.01,0.005,3,0.1
121,0.6380698005698006,micro_f1,0.01,0.005,3,0.3
122,0.6254985754985755,micro_f1,0.01,0.005,3,0.5
123,0.6330128205128205,micro_f1,0.01,0.005,4,0.1
124,0.6362535612535613,micro_f1,0.01,0.005,4,0.3
125,0.6427706552706552,micro_f1,0.01,0.005,4,0.5
126,0.6351495726495726,micro_f1,0.01,0.01,2,0.1
127,0.6337606837606837,micro_f1,0.01,0.01,2,0.3
128,0.6379985754985755,micro_f1,0.01,0.01,2,0.5
129,0.6311253561253561,micro_f1,0.01,0.01,3,0.1
130,0.6216524216524216,micro_f1,0.01,0.01,3,0.3
131,0.6287393162393163,micro_f1,0.01,0.01,3,0.5
132,0.6393162393162394,micro_f1,0.01,0.01,4,0.1
133,0.618019943019943,micro_f1,0.01,0.01,4,0.3
134,0.6214387464387464,micro_f1,0.01,0.01,4,0.5
